PetID,ShelterID,Name,Type,Breed,Age,Size,Color,Sex,DateOfIntake
4493,202,Barry,Bird,Lovebird,9,Medium,Violet,Male,2023-11-21
4494,141,Kristen,Bird,Lovebird,14,Large,PaleVioletRed,Male,2022-05-31
4495,154,Seth,Rabbit,Mini Lop,14,Medium,Red,Female,2023-08-30
4496,107,Mario,Bird,Cockatiel,7,Medium,SeaShell,Male,2024-06-28
4497,353,Isaac,Dog,German Shepherd,6,Large,LawnGreen,Female,2024-01-04
4498,341,Maria,Dog,Bulldog,6,Medium,Green,Female,2023-08-15
4499,322,Nicole,Cat,British Shorthair,6,Large,CornflowerBlue,Female,2024-05-22
4500,415,Mary,Rabbit,Netherland Dwarf,13,Large,MediumOrchid,Male,2022-07-02
4501,380,Brett,Hamster,Chinese,12,Medium,YellowGreen,Female,2024-07-23
4502,337,John,Rabbit,Netherland Dwarf,12,Medium,PaleGoldenRod,Male,2024-03-22
4503,408,Scott,Rabbit,Holland Lop,1,Small,DeepSkyBlue,Female,2022-07-29
4504,184,Melissa,Bird,Parakeet,5,Medium,Moccasin,Female,2023-05-13
4505,5,Tara,Hamster,Roborovski,8,Medium,FloralWhite,Male,2023-02-06
4506,65,Johnathan,Dog,Golden Retriever,15,Small,LightPink,Male,2022-12-24
4507,311,Ian,Bird,Lovebird,4,Medium,DarkGray,Female,2023-05-29
4508,127,Brenda,Rabbit,Lionhead,1,Medium,RosyBrown,Male,2024-09-01
4509,433,Terry,Dog,Labrador,2,Large,DarkTurquoise,Male,2023-09-23
4510,145,Jessica,Rabbit,Rex,2,Small,Lavender,Male,2023-11-13
4511,241,Cindy,Cat,American Shorthair,15,Small,GoldenRod,Male,2024-05-01
4512,329,Cindy,Hamster,Chinese,7,Small,LightSeaGreen,Male,2023-10-15
4513,269,Sandra,Cat,Persian,6,Medium,DarkOrchid,Female,2022-06-25
4514,245,Brittany,Cat,American Shorthair,7,Medium,MistyRose,Male,2022-07-05
4515,175,Mike,Rabbit,Mini Lop,12,Small,Thistle,Female,2023-07-21
4516,28,Kristin,Bird,Canary,11,Small,YellowGreen,Female,2023-09-28
4517,353,Caleb,Bird,Cockatiel,7,Large,MediumAquaMarine,Male,2022-08-06
4518,477,Melanie,Dog,Poodle,8,Medium,Turquoise,Male,2022-07-26
4519,339,Jasmine,Bird,Lovebird,3,Small,SpringGreen,Male,2022-07-08
4520,467,Rebecca,Dog,Golden Retriever,9,Medium,OliveDrab,Female,2024-02-16
4521,286,Cole,Dog,German Shepherd,13,Large,PaleVioletRed,Female,2024-10-16
4522,409,Melvin,Hamster,Dwarf Campbell,7,Small,SteelBlue,Male,2024-06-10
4523,197,Rachel,Bird,Canary,10,Medium,Green,Female,2024-12-16
4524,393,Scott,Dog,German Shepherd,14,Medium,Pink,Male,2023-01-16
4525,355,Elizabeth,Rabbit,Netherland Dwarf,8,Large,MediumBlue,Female,2025-02-09
4526,141,Jeanette,Rabbit,Rex,10,Large,LightGoldenRodYellow,Female,2024-07-25
4527,481,Timothy,Bird,Canary,15,Medium,Gray,Female,2022-07-13
4528,267,Timothy,Hamster,Winter White,8,Large,PaleGreen,Male,2022-04-01
4529,359,Angela,Hamster,Syrian,12,Medium,DarkMagenta,Male,2024-04-11
4530,86,Emily,Cat,Persian,7,Small,GreenYellow,Female,2023-06-29
4531,292,Amanda,Bird,Parakeet,8,Small,DeepPink,Female,2024-07-10
4532,60,Judith,Hamster,Syrian,8,Medium,DarkGreen,Male,2024-01-05
4533,303,Laura,Rabbit,Lionhead,1,Medium,LavenderBlush,Male,2022-08-20
4534,103,William,Dog,Bulldog,9,Medium,DarkGoldenRod,Female,2024-12-03
4535,148,Meghan,Cat,Persian,2,Medium,MediumOrchid,Female,2025-01-20
4536,304,John,Cat,Maine Coon,4,Medium,LightSalmon,Male,2024-06-08
4537,6,Terri,Cat,Persian,10,Large,DeepPink,Female,2024-11-03
4538,316,Katie,Bird,Parakeet,10,Large,IndianRed,Male,2024-05-04
4539,387,David,Cat,British Shorthair,11,Small,BlanchedAlmond,Female,2024-06-19
4540,286,Ryan,Bird,Lovebird,10,Small,DarkOrchid,Male,2023-10-07
4541,471,Phyllis,Bird,Finch,3,Small,RoyalBlue,Female,2022-09-10
4542,192,Tonya,Dog,Poodle,6,Medium,Gray,Male,2023-02-24
4543,63,Valerie,Cat,Siamese,10,Medium,IndianRed,Male,2023-11-23
4544,471,Mark,Dog,Golden Retriever,2,Large,Navy,Male,2024-06-19
4545,1,Nicole,Dog,Golden Retriever,8,Small,SeaShell,Male,2022-04-22
4546,337,Regina,Hamster,Dwarf Campbell,5,Medium,CornflowerBlue,Female,2023-01-27
4547,199,Nancy,Bird,Finch,2,Small,MediumTurquoise,Male,2023-12-28
4548,467,Thomas,Bird,Parakeet,14,Medium,MediumPurple,Female,2023-08-21
4549,359,Robert,Cat,American Shorthair,4,Medium,LightSalmon,Male,2023-04-17
4550,428,Frances,Hamster,Winter White,6,Small,LimeGreen,Male,2022-08-22
4551,434,Amanda,Rabbit,Netherland Dwarf,15,Medium,LightCoral,Male,2022-09-08
4552,444,Samuel,Cat,British Shorthair,5,Large,LightCyan,Male,2023-11-08
4553,436,John,Cat,American Shorthair,14,Medium,LightSalmon,Male,2023-08-28
4554,421,Jason,Dog,Poodle,10,Small,Gainsboro,Female,2023-12-12
4555,326,Pam,Hamster,Syrian,15,Small,LightBlue,Female,2025-01-06
4556,48,Elizabeth,Hamster,Winter White,8,Small,Beige,Male,2022-11-10
4557,196,Brent,Bird,Parakeet,13,Large,LightSteelBlue,Male,2023-10-13
4558,215,Larry,Cat,British Shorthair,9,Medium,Black,Male,2023-08-14
4559,438,Melissa,Bird,Cockatiel,14,Large,Aqua,Female,2023-07-12
4560,217,Steven,Dog,German Shepherd,9,Small,LightSkyBlue,Male,2024-11-19
4561,313,John,Hamster,Syrian,15,Large,LightGray,Female,2024-05-17
4562,162,Bradley,Hamster,Chinese,9,Small,SaddleBrown,Male,2023-02-25
4563,151,Patrick,Bird,Cockatiel,14,Medium,DarkOrchid,Female,2023-06-30
4564,256,Andrea,Bird,Cockatiel,11,Small,Pink,Female,2024-02-23
4565,136,Jessica,Cat,American Shorthair,14,Small,OrangeRed,Female,2024-07-10
4566,179,Douglas,Rabbit,Lionhead,15,Medium,Gold,Male,2024-02-26
4567,248,Joanna,Hamster,Roborovski,13,Large,RosyBrown,Male,2024-12-12
4568,479,Phillip,Rabbit,Lionhead,9,Medium,HotPink,Male,2022-04-26
4569,318,Victoria,Hamster,Chinese,13,Large,LightGoldenRodYellow,Female,2024-10-11
4570,300,Mary,Bird,Parakeet,9,Small,Orange,Male,2025-01-20
4571,483,Amy,Bird,Cockatiel,14,Large,MistyRose,Male,2023-04-12
4572,68,Andrew,Cat,Maine Coon,5,Large,DodgerBlue,Male,2022-08-27
4573,276,Dawn,Bird,Finch,1,Large,DarkGreen,Male,2023-09-13
4574,152,John,Dog,Bulldog,6,Medium,MediumOrchid,Male,2024-04-03
4575,160,Ashley,Dog,Labrador,3,Medium,Green,Female,2023-12-31
4576,325,Jeffrey,Rabbit,Lionhead,2,Small,MediumOrchid,Male,2022-10-24
4577,336,Julie,Hamster,Chinese,15,Large,LightSkyBlue,Male,2022-09-29
4578,241,Kelly,Hamster,Chinese,5,Large,DarkRed,Female,2024-04-10
4579,363,Carolyn,Cat,Maine Coon,10,Large,IndianRed,Female,2024-11-11
4580,355,Sara,Cat,Siamese,12,Large,LightSlateGray,Female,2022-04-30
4581,36,Elizabeth,Bird,Finch,8,Large,PaleGoldenRod,Female,2025-02-24
4582,458,Christopher,Bird,Cockatiel,9,Small,LightSlateGray,Female,2024-08-20
4583,351,Sara,Bird,Cockatiel,10,Large,Violet,Female,2024-10-31
4584,63,Patricia,Hamster,Chinese,4,Large,Tomato,Male,2024-01-08
4585,281,Emma,Dog,German Shepherd,8,Large,GhostWhite,Male,2024-05-13
4586,13,Holly,Hamster,Winter White,12,Medium,MediumOrchid,Female,2024-07-13
4587,5,Amanda,Rabbit,Holland Lop,7,Small,YellowGreen,Female,2024-06-17
4588,312,Richard,Dog,Labrador,11,Small,Crimson,Male,2024-03-21
4589,32,Scott,Bird,Cockatiel,14,Medium,Green,Female,2022-08-27
4590,285,Mark,Bird,Lovebird,13,Large,LightBlue,Female,2022-08-17
4591,213,Mark,Cat,British Shorthair,2,Large,Silver,Male,2023-06-29
4592,393,Judith,Dog,Labrador,12,Large,Silver,Female,2024-06-24
4593,104,David,Cat,American Shorthair,9,Large,BurlyWood,Male,2023-12-17
4594,229,Brandon,Bird,Parakeet,5,Medium,Purple,Female,2022-07-05
4595,343,Sarah,Rabbit,Rex,6,Medium,Snow,Female,2023-01-30
4596,385,Priscilla,Hamster,Winter White,7,Medium,DarkBlue,Female,2022-10-13
4597,220,Caitlin,Rabbit,Netherland Dwarf,1,Small,Indigo,Female,2023-10-09
4598,362,Kevin,Bird,Canary,1,Large,MediumVioletRed,Female,2024-01-12
4599,113,Michael,Hamster,Roborovski,11,Large,OrangeRed,Male,2024-01-12
4600,318,Raymond,Rabbit,Mini Lop,3,Medium,DodgerBlue,Male,2022-09-28
4601,436,Edwin,Dog,Poodle,11,Medium,White,Male,2025-01-18
4602,212,Jessica,Rabbit,Lionhead,12,Large,LawnGreen,Male,2023-05-23
4603,481,Jill,Cat,Siamese,2,Small,Orchid,Male,2024-04-29
4604,364,Tiffany,Cat,American Shorthair,3,Large,Brown,Male,2025-02-28
4605,267,Frederick,Rabbit,Netherland Dwarf,2,Small,LavenderBlush,Female,2022-08-03
4606,1,Jeremy,Hamster,Roborovski,12,Medium,DarkGreen,Female,2024-10-17
4607,466,John,Bird,Canary,6,Large,DarkKhaki,Male,2022-04-16
4608,73,Kelly,Rabbit,Holland Lop,15,Large,LightSteelBlue,Male,2024-12-07
4609,403,Miranda,Hamster,Syrian,15,Small,Aqua,Male,2024-12-02
4610,385,Amy,Dog,Labrador,12,Small,Lavender,Male,2025-03-09
4611,176,Jeffrey,Rabbit,Rex,15,Small,DarkSlateGray,Male,2022-11-18
4612,222,Mary,Rabbit,Lionhead,12,Small,BlanchedAlmond,Female,2024-09-18
4613,181,Douglas,Cat,Siamese,6,Medium,DarkOrchid,Male,2023-02-23
4614,47,Megan,Rabbit,Netherland Dwarf,11,Small,OrangeRed,Male,2022-10-13
4615,163,Richard,Bird,Canary,9,Medium,White,Male,2023-08-09
4616,116,Kimberly,Hamster,Roborovski,8,Large,LightCyan,Female,2023-10-20
4617,297,Carlos,Bird,Canary,7,Large,Orchid,Male,2024-11-17
4618,312,Laura,Bird,Lovebird,9,Large,DeepPink,Male,2022-07-26
4619,143,Gregory,Bird,Lovebird,9,Large,Maroon,Female,2022-05-02
4620,96,Joseph,Dog,Bulldog,14,Medium,CadetBlue,Female,2023-08-06
4621,166,Dennis,Cat,British Shorthair,4,Large,DarkSlateGray,Male,2022-09-28
4622,195,Andre,Dog,Labrador,15,Small,ForestGreen,Female,2023-06-28
4623,253,Sheryl,Rabbit,Mini Lop,9,Small,Thistle,Male,2022-08-03
4624,304,Stacey,Rabbit,Rex,5,Large,HotPink,Female,2022-04-19
4625,310,Devin,Hamster,Winter White,9,Large,LavenderBlush,Male,2023-12-28
4626,440,Aaron,Cat,Persian,1,Small,DarkRed,Male,2025-03-20
4627,362,Chad,Hamster,Dwarf Campbell,9,Small,Teal,Female,2025-02-02
4628,235,Jesse,Rabbit,Holland Lop,6,Small,DarkKhaki,Female,2025-03-10
4629,86,Jason,Dog,Bulldog,10,Large,MediumSeaGreen,Female,2024-12-12
4630,485,Laura,Dog,Poodle,12,Small,HoneyDew,Male,2023-01-22
4631,253,Jason,Dog,Poodle,5,Medium,DarkOrange,Female,2022-09-11
4632,336,Julia,Cat,Persian,9,Small,SpringGreen,Male,2024-07-01
4633,294,Melissa,Hamster,Dwarf Campbell,10,Large,Beige,Female,2022-08-30
4634,72,David,Dog,Poodle,1,Medium,Plum,Male,2024-10-24
4635,299,Jessica,Hamster,Syrian,5,Medium,MediumSeaGreen,Female,2023-01-19
4636,73,Jeffrey,Hamster,Winter White,9,Medium,Maroon,Male,2023-02-02
4637,241,Anthony,Bird,Cockatiel,14,Small,PeachPuff,Male,2024-07-17
4638,390,John,Rabbit,Rex,10,Medium,OliveDrab,Male,2023-02-20
4639,23,Cassandra,Rabbit,Rex,15,Small,LightSlateGray,Male,2023-07-27
4640,72,Donald,Cat,Maine Coon,10,Large,LightCoral,Male,2023-11-09
4641,142,Corey,Hamster,Roborovski,1,Medium,PapayaWhip,Male,2024-09-26
4642,343,Carol,Dog,Labrador,13,Small,Moccasin,Male,2022-11-24
4643,190,Steven,Bird,Parakeet,1,Large,LavenderBlush,Female,2024-01-13
4644,361,Michael,Cat,Siamese,11,Small,Salmon,Male,2023-12-30
4645,404,Jennifer,Bird,Canary,4,Large,BlanchedAlmond,Female,2025-02-25
4646,362,Luke,Dog,Golden Retriever,1,Medium,Chartreuse,Female,2024-05-13
4647,52,Candice,Dog,Golden Retriever,5,Large,Chartreuse,Female,2023-10-06
4648,341,Stephanie,Rabbit,Mini Lop,9,Large,PaleGreen,Female,2023-01-08
4649,410,Edward,Hamster,Dwarf Campbell,1,Large,LightBlue,Male,2022-11-26
4650,70,Lucas,Bird,Parakeet,10,Small,LightSteelBlue,Female,2024-11-01
4651,144,Daniel,Dog,German Shepherd,8,Large,DarkRed,Male,2023-08-29
4652,344,Nathan,Hamster,Roborovski,8,Large,SandyBrown,Male,2022-06-03
4653,318,Brandon,Dog,Poodle,12,Medium,LightSlateGray,Female,2024-09-20
4654,170,Jon,Hamster,Dwarf Campbell,9,Medium,MediumSpringGreen,Female,2025-01-11
4655,242,James,Cat,Maine Coon,13,Medium,Moccasin,Male,2023-10-14
4656,326,Bryan,Bird,Cockatiel,4,Small,DarkOrchid,Female,2023-05-04
4657,392,Victoria,Hamster,Chinese,11,Medium,Violet,Female,2023-06-17
4658,59,Jessica,Bird,Lovebird,10,Large,LimeGreen,Male,2022-08-05
4659,348,Tracy,Bird,Finch,13,Large,Ivory,Male,2024-05-30
4660,392,Christine,Dog,Golden Retriever,10,Large,Crimson,Male,2022-09-30
4661,133,Colleen,Cat,Siamese,8,Small,Wheat,Female,2023-09-24
4662,220,Brittany,Cat,British Shorthair,14,Small,MintCream,Male,2023-03-20
4663,230,Raven,Rabbit,Holland Lop,13,Large,DarkRed,Male,2024-03-04
4664,460,Stephanie,Dog,Golden Retriever,8,Medium,MediumSeaGreen,Female,2024-07-31
4665,483,Teresa,Hamster,Chinese,3,Medium,PaleGoldenRod,Female,2024-01-13
4666,129,Michelle,Bird,Parakeet,1,Medium,MediumTurquoise,Male,2022-05-18
4667,255,Tara,Rabbit,Netherland Dwarf,5,Medium,LightBlue,Female,2024-01-20
4668,129,Laura,Hamster,Roborovski,6,Medium,DimGray,Male,2022-07-25
4669,271,Joseph,Cat,American Shorthair,4,Medium,LightGreen,Male,2023-05-03
4670,442,Brittany,Bird,Cockatiel,9,Medium,MidnightBlue,Male,2024-01-18
4671,290,Christopher,Dog,Poodle,3,Large,MediumSpringGreen,Female,2023-02-26
4672,10,Stephen,Hamster,Syrian,9,Small,RoyalBlue,Male,2023-09-25
4673,297,Tammy,Cat,Persian,6,Medium,Chocolate,Male,2024-02-02
4674,370,Bryan,Bird,Finch,9,Small,MediumPurple,Male,2023-06-19
4675,310,Joseph,Cat,Persian,12,Small,DarkSlateGray,Female,2025-01-24
4676,6,Melissa,Hamster,Winter White,15,Small,PowderBlue,Male,2023-10-13
4677,46,Michelle,Bird,Parakeet,7,Large,LightSkyBlue,Male,2024-07-12
4678,146,Ashley,Bird,Parakeet,2,Small,MediumSlateBlue,Male,2024-10-13
4679,340,Austin,Rabbit,Rex,2,Small,SeaGreen,Female,2022-12-12
4680,306,Lisa,Hamster,Winter White,12,Small,Maroon,Female,2024-04-30
4681,76,Chloe,Rabbit,Holland Lop,15,Small,White,Male,2023-10-16
4682,329,Scott,Cat,Persian,10,Medium,AntiqueWhite,Female,2024-07-06
4683,71,Jeffrey,Bird,Canary,5,Medium,DarkCyan,Female,2024-10-21
4684,447,Lisa,Hamster,Roborovski,4,Medium,Pink,Male,2023-06-15
4685,210,Don,Rabbit,Lionhead,15,Medium,Wheat,Female,2024-12-05
4686,100,Jesus,Bird,Canary,4,Large,LightSlateGray,Male,2023-03-09
4687,220,Travis,Cat,American Shorthair,1,Small,MediumSeaGreen,Female,2023-07-23
4688,268,Christopher,Bird,Cockatiel,9,Small,RoyalBlue,Male,2022-06-20
4689,303,John,Hamster,Syrian,14,Small,LightGray,Female,2022-10-06
4690,486,Carlos,Bird,Lovebird,10,Large,Indigo,Male,2023-11-05
4691,261,Julia,Cat,Maine Coon,15,Medium,LightGoldenRodYellow,Female,2024-02-23
4692,205,Shannon,Cat,British Shorthair,1,Large,PowderBlue,Female,2022-11-19
4693,421,Adam,Cat,Siamese,12,Large,SaddleBrown,Female,2024-07-10
4694,416,Tammy,Hamster,Syrian,6,Medium,DarkCyan,Male,2023-08-21
4695,282,Jacob,Hamster,Dwarf Campbell,2,Medium,MintCream,Male,2023-04-15
4696,429,Glenn,Hamster,Roborovski,4,Large,DarkMagenta,Female,2024-05-20
4697,182,James,Cat,Maine Coon,14,Small,Maroon,Male,2024-06-01
4698,250,Kevin,Cat,British Shorthair,10,Small,Green,Female,2023-03-29
4699,122,Zachary,Bird,Canary,4,Small,LightSkyBlue,Female,2024-10-16
4700,341,Christine,Bird,Lovebird,2,Medium,Pink,Female,2022-12-01
4701,402,John,Dog,Bulldog,9,Medium,Teal,Male,2024-01-19
4702,432,Kevin,Dog,German Shepherd,7,Small,SteelBlue,Male,2023-04-06
4703,416,Gary,Cat,Maine Coon,12,Large,PowderBlue,Male,2024-10-20
4704,5,Lindsay,Cat,American Shorthair,10,Small,GoldenRod,Male,2024-07-08
4705,148,Catherine,Bird,Parakeet,5,Medium,NavajoWhite,Male,2023-07-23
4706,144,Wendy,Bird,Cockatiel,7,Medium,Thistle,Female,2023-10-22
4707,363,Michael,Hamster,Chinese,11,Small,DarkCyan,Male,2023-02-26
4708,489,Amy,Bird,Parakeet,5,Medium,DarkViolet,Female,2022-09-19
4709,184,Janet,Bird,Parakeet,8,Large,Violet,Female,2022-05-29
4710,478,Justin,Hamster,Roborovski,13,Medium,LawnGreen,Female,2022-07-25
4711,305,Daniel,Cat,Maine Coon,3,Large,Chartreuse,Male,2022-12-07
4712,315,Brianna,Dog,Golden Retriever,4,Large,DeepPink,Male,2023-04-29
4713,153,Kathryn,Rabbit,Lionhead,4,Medium,MidnightBlue,Male,2024-06-08
4714,462,Patricia,Cat,Maine Coon,3,Medium,MediumTurquoise,Female,2024-10-08
4715,399,Anthony,Rabbit,Holland Lop,9,Large,BurlyWood,Female,2024-08-22
4716,349,Brenda,Bird,Canary,4,Large,SpringGreen,Male,2023-01-10
4717,99,Xavier,Dog,German Shepherd,4,Medium,MediumAquaMarine,Female,2024-10-30
4718,483,Wendy,Bird,Cockatiel,11,Small,Salmon,Male,2025-02-03
4719,266,Robert,Dog,Labrador,9,Small,LimeGreen,Male,2024-05-07
4720,263,Julie,Dog,Bulldog,11,Small,Indigo,Female,2024-11-22
4721,72,Patricia,Hamster,Winter White,13,Small,DarkSalmon,Female,2022-09-06
4722,400,Patrick,Hamster,Dwarf Campbell,5,Large,MediumSeaGreen,Female,2023-09-22
4723,381,Kristina,Dog,German Shepherd,5,Small,Sienna,Female,2022-08-11
4724,50,Cheryl,Dog,Labrador,3,Small,White,Female,2024-05-03
4725,260,Joshua,Bird,Finch,10,Small,Thistle,Male,2024-10-10
4726,3,Kenneth,Bird,Finch,8,Medium,OliveDrab,Female,2023-09-02
4727,294,Kelly,Rabbit,Netherland Dwarf,2,Large,Cyan,Male,2024-04-16
4728,443,Heather,Bird,Finch,11,Large,DarkSlateBlue,Female,2024-06-03
4729,424,James,Cat,British Shorthair,3,Small,LightSeaGreen,Female,2023-04-07
4730,387,Deanna,Dog,Golden Retriever,5,Large,MediumPurple,Male,2023-05-10
4731,431,Christopher,Rabbit,Mini Lop,15,Small,DimGray,Female,2024-07-31
4732,246,Tanya,Bird,Lovebird,2,Medium,DarkOrchid,Male,2022-12-26
4733,303,Michael,Hamster,Dwarf Campbell,5,Small,LemonChiffon,Male,2024-05-18
4734,345,Brent,Hamster,Chinese,8,Small,Turquoise,Female,2024-03-09
4735,57,John,Hamster,Roborovski,13,Large,Orange,Female,2022-05-29
4736,239,Holly,Bird,Lovebird,4,Large,Maroon,Male,2023-07-25
4737,80,Blake,Hamster,Dwarf Campbell,15,Small,Chocolate,Male,2024-07-16
4738,127,Patricia,Cat,Maine Coon,11,Medium,RosyBrown,Female,2022-05-19
4739,206,Joseph,Rabbit,Lionhead,5,Large,LightSalmon,Female,2023-08-10
4740,124,Kaitlyn,Cat,American Shorthair,15,Medium,Azure,Male,2024-06-28
4741,82,Scott,Dog,Bulldog,2,Small,DarkViolet,Male,2022-07-23
4742,218,Henry,Dog,Golden Retriever,7,Large,DarkRed,Female,2023-04-30
4743,469,Dylan,Hamster,Winter White,2,Large,Fuchsia,Female,2024-12-08
4744,96,Stephanie,Rabbit,Mini Lop,4,Small,GhostWhite,Female,2022-12-22
4745,393,Victoria,Cat,Maine Coon,2,Large,LightCyan,Male,2023-11-14
4746,393,Joseph,Cat,Maine Coon,15,Large,DarkMagenta,Female,2024-10-17
4747,47,Erica,Rabbit,Holland Lop,1,Small,Olive,Female,2024-04-14
4748,429,Darren,Dog,Bulldog,12,Small,SeaShell,Female,2024-04-03
4749,37,Alvin,Rabbit,Netherland Dwarf,12,Medium,Orchid,Male,2022-12-24
4750,193,Jennifer,Dog,Golden Retriever,11,Medium,YellowGreen,Female,2022-07-12
4751,235,Tyler,Dog,Bulldog,13,Small,Azure,Male,2022-09-21
4752,355,Melissa,Hamster,Winter White,4,Small,DeepPink,Female,2023-03-06
4753,126,Valerie,Cat,American Shorthair,10,Small,Crimson,Female,2024-10-06
4754,108,Malik,Dog,Poodle,13,Large,MistyRose,Female,2023-03-17
4755,83,Nicole,Hamster,Dwarf Campbell,2,Medium,MediumOrchid,Male,2023-01-12
4756,295,Joshua,Dog,Bulldog,5,Medium,DarkGray,Male,2024-10-10
4757,389,Michael,Dog,Poodle,5,Small,Yellow,Female,2024-05-25
4758,297,Joshua,Rabbit,Netherland Dwarf,12,Medium,MediumPurple,Female,2022-11-19
4759,158,Thomas,Rabbit,Netherland Dwarf,3,Small,MistyRose,Female,2024-09-02
4760,404,James,Cat,American Shorthair,11,Medium,Cyan,Female,2024-06-23
4761,30,Andrew,Hamster,Dwarf Campbell,9,Small,LightBlue,Female,2022-08-28
4762,146,Jose,Dog,Poodle,13,Medium,OrangeRed,Male,2024-07-14
4763,433,Kimberly,Bird,Lovebird,3,Large,OldLace,Male,2022-10-07
4764,199,Brandon,Dog,Golden Retriever,3,Large,Moccasin,Male,2023-12-09
4765,136,John,Hamster,Syrian,14,Small,LightSalmon,Male,2023-12-29
4766,487,Michele,Cat,Maine Coon,15,Small,MediumSlateBlue,Female,2024-12-19
4767,34,Joseph,Rabbit,Mini Lop,2,Large,PeachPuff,Male,2024-09-20
4768,458,Jessica,Rabbit,Lionhead,14,Large,SteelBlue,Female,2024-11-01
4769,168,Heather,Hamster,Syrian,11,Small,AliceBlue,Female,2024-04-10
4770,19,David,Dog,Bulldog,11,Large,Peru,Male,2024-10-14
4771,42,Jacob,Rabbit,Rex,12,Medium,DarkKhaki,Female,2024-08-23
4772,325,Andrea,Bird,Canary,15,Medium,Orange,Male,2024-10-14
4773,133,Megan,Hamster,Syrian,12,Small,DarkGoldenRod,Male,2022-04-19
4774,201,Ashley,Dog,Golden Retriever,2,Medium,Green,Male,2022-04-15
4775,408,Lisa,Cat,Siamese,2,Large,SkyBlue,Male,2023-08-25
4776,69,Catherine,Rabbit,Lionhead,1,Large,Red,Female,2023-07-29
4777,191,Emily,Hamster,Syrian,13,Medium,AliceBlue,Male,2024-11-11
4778,128,Carlos,Bird,Lovebird,2,Large,DarkKhaki,Male,2022-11-06
4779,94,Amanda,Cat,British Shorthair,4,Medium,Indigo,Female,2022-06-10
4780,457,Mary,Hamster,Roborovski,1,Large,Tan,Male,2024-10-25
4781,253,William,Cat,American Shorthair,3,Medium,PaleGoldenRod,Female,2022-09-06
4782,43,Mary,Dog,Labrador,12,Small,DarkGreen,Female,2022-05-09
4783,252,Samuel,Hamster,Winter White,11,Medium,IndianRed,Female,2024-07-23
4784,376,Kim,Bird,Lovebird,12,Small,LightSalmon,Female,2022-05-29
4785,409,Deborah,Bird,Canary,3,Large,DarkSlateGray,Male,2023-05-28
4786,30,Michael,Dog,Bulldog,4,Small,Indigo,Female,2022-08-20
4787,215,Kristina,Cat,American Shorthair,1,Small,MediumOrchid,Male,2023-02-06
4788,428,John,Cat,American Shorthair,8,Small,DarkKhaki,Male,2022-09-10
4789,371,Gary,Bird,Canary,1,Small,Tomato,Female,2023-10-17
4790,261,Ryan,Cat,Siamese,5,Medium,Chocolate,Male,2025-01-31
4791,152,Jeff,Rabbit,Lionhead,3,Medium,LavenderBlush,Female,2022-11-16
4792,250,Michael,Cat,Persian,2,Small,SlateGray,Male,2024-12-29
4793,379,Rebecca,Cat,American Shorthair,8,Small,Azure,Female,2023-07-30
4794,204,Sally,Cat,Persian,14,Small,Crimson,Female,2024-03-11
4795,453,Kelly,Cat,Persian,12,Medium,Blue,Female,2023-03-22
4796,123,Wayne,Rabbit,Netherland Dwarf,6,Medium,SpringGreen,Male,2023-11-14
4797,210,Tonya,Hamster,Winter White,6,Small,SaddleBrown,Female,2023-09-19
4798,269,Scott,Cat,British Shorthair,8,Large,Indigo,Female,2023-01-20
4799,125,Jose,Bird,Canary,15,Small,White,Female,2023-03-21
4800,29,Emily,Rabbit,Netherland Dwarf,8,Medium,OrangeRed,Male,2023-12-24
4801,172,Zoe,Bird,Canary,2,Large,OrangeRed,Female,2025-02-18
4802,223,Jason,Bird,Lovebird,12,Large,Chartreuse,Female,2023-12-22
4803,196,Shane,Rabbit,Rex,2,Large,Aquamarine,Female,2024-05-06
4804,116,Elaine,Dog,Labrador,10,Medium,LightSteelBlue,Female,2023-05-18
4805,247,Chad,Hamster,Winter White,4,Large,LightSlateGray,Female,2024-12-08
4806,187,Cory,Hamster,Dwarf Campbell,1,Small,MediumVioletRed,Male,2022-10-09
4807,435,Jeffrey,Rabbit,Lionhead,11,Large,MediumOrchid,Female,2024-05-28
4808,388,Tracy,Bird,Cockatiel,15,Large,DarkCyan,Male,2024-10-27
4809,34,Olivia,Hamster,Roborovski,15,Large,ForestGreen,Male,2022-09-14
4810,389,Kenneth,Rabbit,Holland Lop,12,Small,Yellow,Male,2022-04-12
4811,103,Lindsey,Bird,Canary,1,Large,CornflowerBlue,Female,2022-09-19
4812,148,Nichole,Cat,British Shorthair,10,Medium,PaleGoldenRod,Female,2023-03-05
4813,275,Andre,Dog,Golden Retriever,8,Medium,FloralWhite,Female,2024-10-15
4814,396,Tammy,Bird,Lovebird,11,Large,DarkOrange,Male,2024-09-19
4815,65,Amber,Bird,Finch,13,Small,DarkBlue,Male,2023-10-23
4816,304,Garrett,Bird,Parakeet,8,Large,Coral,Female,2023-11-26
